life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,under-five_deaths,polio,total_expenditure,diphtheria,hiv/aids,gdp,population,thinness_10-19_years,thinness_5-9_years,income_composition_of_resources
74.5,125.0,1,6.13,221.482875,91.0,831,55.3,1,91.0,7.42,91.0,0.1,4429.6575,3727.0,2.7,2.8,0.759
74.5,128.0,1,5.91,180.3787034,96.0,831,54.4,1,94.0,7.25,93.0,0.1,4274.376857,3776.0,2.7,2.8,0.755
74.2,13.0,1,7.71,158.2576025,92.0,31,53.6,1,93.0,8.57,92.0,0.1,4142.869175,3825.0,2.6,2.8,0.7490000000000001
73.9,127.0,1,8.14,198.94876000000002,89.0,64,52.8,1,88.0,9.38,94.0,0.1,3725.63221,3875.0,2.6,2.8,0.742
73.8,132.0,1,7.24,194.1732658,95.0,22,52.0,1,88.0,3.1,92.0,0.1,2964.47734,3926.0,2.6,2.8,0.738
73.2,133.0,1,6.66,18.5314303,55.0,23,51.3,1,93.0,3.1,88.0,0.1,276.58851200000004,3978.0,2.6,2.8,0.7340000000000001
73.9,128.0,1,7.17,151.762567,89.0,56,5.5,1,9.0,8.99,92.0,0.1,3174.9491,43.0,2.6,2.8,0.735
74.4,12.0,1,8.65,106.164686,94.0,44,49.9,1,88.0,8.17,98.0,0.1,2492.12878,482.0,2.7,2.9,0.722
73.9,126.0,1,6.18,110.11382859999999,84.0,334,49.2,1,89.0,8.39,88.0,0.1,1872.6841600000002,4136.0,2.7,2.9,0.7140000000000001
73.9,128.0,1,4.7,9.444875415,79.0,831,48.6,1,82.0,8.6,82.0,0.1,153.57521,419.0,2.8,2.9,0.703
72.3,134.0,1,3.74,7.132564768,64.0,831,48.1,1,66.0,8.53,78.0,0.1,127.367228,4245.0,2.8,3.0,0.6940000000000001
72.7,132.0,1,3.36,70.54185252,55.0,216,47.5,2,74.0,8.49,75.0,0.1,928.1822699999999,431.0,2.9,3.0,0.684
71.7,142.0,2,2.72,60.55818291,55.0,199,47.0,2,89.0,8.72,84.0,0.1,779.3845934999999,4357.0,2.9,3.0,0.677
73.0,121.0,2,2.76,57.10318825,61.0,35,46.5,2,83.0,7.82,87.0,0.1,733.974142,43864.0,3.0,3.1,0.6729999999999999
71.8,129.0,2,3.28,47.81704183,55.0,50,46.0,2,81.0,6.94,8.0,0.1,691.997711,44183.0,3.1,3.1,0.0
81.0,68.0,2,,0.0,88.0,831,62.3,3,94.0,,95.0,0.1,41176.88158,81686611.0,1.1,1.1,0.924
89.0,69.0,2,11.03,941.7562909,88.0,443,61.9,3,94.0,11.3,95.0,0.1,4792.65288,89825.0,1.1,1.1,0.92
86.0,71.0,2,10.94,895.8779502999998,88.0,831,61.4,3,94.0,11.16,95.0,0.1,4653.91143,864565.0,1.1,1.1,0.919
86.0,71.0,2,11.18,839.9133199999999,88.0,166,6.9,3,94.0,3.1,95.0,0.1,4465.24891,8425823.0,1.1,1.1,0.9159999999999999
85.0,74.0,2,11.2,869.7907349999999,88.0,831,6.4,3,94.0,3.1,95.0,0.1,4681.3279600000005,8274983.0,1.1,1.1,0.912
81.0,76.0,2,11.2,1077.712092,88.0,780,59.9,3,94.0,11.25,95.0,0.1,41785.55691,8177693.0,1.1,1.1,0.907
80.0,79.0,2,11.22,1077.712092,88.0,574,59.5,3,95.0,11.4,96.0,0.1,41732.7725,819237.0,1.1,1.1,0.9059999999999999
79.9,8.0,2,11.36,1077.712092,87.0,831,59.0,3,95.0,3.1,96.0,0.1,45699.198319999996,821197.0,1.1,1.1,0.903
79.8,82.0,3,11.5,1077.712092,86.0,567,58.5,3,95.0,3.1,96.0,0.1,41814.8191,82266372.0,1.1,1.1,0.898
79.6,84.0,3,11.76,1077.712092,87.0,831,58.0,3,94.0,3.1,96.0,0.1,36447.87232,82376451.0,1.1,1.1,0.892
79.2,85.0,3,11.67,1077.712092,55.0,778,57.6,3,95.0,3.1,96.0,0.1,34696.6292,82469422.0,1.1,1.1,0.884
79.1,86.0,3,11.83,1077.712092,88.0,121,57.1,3,96.0,3.1,96.0,0.1,34165.9343,8251626.0,1.1,1.1,0.877
78.5,9.0,3,11.92,582.6157028,55.0,779,56.6,4,96.0,3.1,97.0,0.1,3359.95215,82534176.0,1.1,1.1,0.872
78.4,91.0,3,12.25,437.1059663,87.0,831,56.1,4,97.0,3.1,93.0,0.1,2525.16445,82488495.0,1.2,1.1,0.867
78.3,92.0,3,12.46,1077.712092,86.0,831,55.6,4,96.0,3.1,93.0,0.1,23687.316890000002,82349925.0,1.2,1.1,0.86
78.0,95.0,3,12.91,1077.712092,84.0,0,55.1,4,94.0,3.1,9.0,0.1,23718.7467,8221158.0,1.2,1.2,0.855
62.4,249.0,37,,0.0,88.0,23,28.6,52,88.0,,88.0,0.7,1361.11395,27582821.0,6.2,6.1,0.575
62.1,253.0,37,0.01,97.67794571,98.0,124,28.0,54,93.0,3.56,98.0,0.8,1432.2279429999999,26962563.0,6.4,6.3,0.5760000000000001
61.9,254.0,38,0.01,28.66897829,55.0,319,27.3,55,91.0,4.63,9.0,0.9,1814.4922969999998,26346251.0,6.6,6.4,0.57
61.6,257.0,39,0.01,151.899429,92.0,831,26.7,56,91.0,4.79,92.0,0.9,1629.8222,2573349.0,6.7,6.6,0.563
61.2,263.0,40,1.64,225.2219474,91.0,120,26.1,58,91.0,4.81,91.0,1.3,1574.978653,25121796.0,6.9,6.8,0.5539999999999999
69.0,267.0,40,1.69,195.9824626,94.0,641,25.5,59,94.0,5.33,94.0,1.9,1312.6755699999999,2451214.0,7.1,7.0,0.547
66.0,271.0,41,1.76,30.72290501,94.0,101,24.9,60,94.0,5.17,94.0,2.1,186.76538,2393831.0,7.3,7.2,0.542
63.0,275.0,41,1.78,161.01064350000001,93.0,82,24.2,61,92.0,4.85,93.0,2.2,1224.41554,2329864.0,7.5,7.4,0.53
59.9,28.0,41,1.25,3.181373629,94.0,6,23.6,61,94.0,5.3,94.0,2.6,19.686718,227212.0,7.7,7.6,0.519
59.4,288.0,41,1.7,129.02633640000002,84.0,420,23.0,62,84.0,4.64,84.0,2.9,922.9351677000001,22113425.0,7.9,7.9,0.51
58.9,296.0,41,1.5,78.71123825,84.0,435,22.4,62,85.0,4.51,84.0,3.1,498.17239400000005,215429.0,8.1,8.1,0.499
58.3,34.0,41,1.46,53.23775977,55.0,60,21.8,62,81.0,3.96,8.0,3.2,423.19363889999994,2986536.0,8.4,8.3,0.491
57.9,38.0,41,1.53,31.09435342,55.0,831,21.2,63,8.0,3.12,8.0,3.4,373.2815537,2446782.0,8.6,8.5,0.489
57.6,31.0,42,1.6,3.336437969,55.0,831,2.7,63,8.0,3.7,78.0,3.5,39.484473,19924522.0,8.8,8.8,0.484
57.4,39.0,42,1.49,25.55981288,,831,2.1,64,81.0,3.56,79.0,3.5,273.6596668,1942165.0,9.0,9.0,0.485
57.2,38.0,43,1.6,20.65432873,,831,19.5,65,88.0,3.1,88.0,3.6,263.1124679,18938762.0,9.2,9.2,0.48
81.0,72.0,0,,0.0,96.0,1,65.6,0,99.0,,98.0,0.1,187.78991000000002,182883.0,0.8,0.7,0.865
88.0,73.0,0,7.53,1077.712092,96.0,1,65.6,0,99.0,8.8,98.0,0.1,21673.7817,1892413.0,0.8,0.7,0.862
86.0,74.0,0,7.46,1077.712092,98.0,3,65.4,0,99.0,9.26,98.0,0.1,21874.8195,1965211.0,0.8,0.7,0.86
84.0,76.0,0,8.2,1077.712092,98.0,3,64.9,0,99.0,9.24,98.0,0.1,22242.681930000002,114511.0,0.8,0.7,0.858
85.0,76.0,0,8.02,1077.712092,95.0,40,64.3,0,99.0,9.77,98.0,0.1,25916.293530000003,1114899.0,0.8,0.7,0.86
83.0,76.0,0,9.0,1077.712092,95.0,149,63.7,0,99.0,9.18,98.0,0.1,26917.758980000002,11121341.0,0.8,0.7,0.8590000000000001
80.0,78.0,0,9.08,372.6854142,95.0,2,63.1,0,99.0,9.76,98.0,0.1,2971.973,111717.0,0.8,0.7,0.857
79.9,77.0,0,9.51,1077.712092,95.0,1,62.4,0,99.0,9.76,98.0,0.1,31997.2821,1177841.0,0.8,0.7,0.853
79.4,8.0,0,9.67,1077.712092,95.0,2,61.8,0,99.0,9.41,98.0,0.1,28827.326360000003,1148473.0,0.8,0.7,0.855
79.7,77.0,0,9.42,318.5806628,94.0,0,61.2,1,98.0,9.34,98.0,0.1,2481.15781,112362.0,0.8,0.7,0.85
79.3,81.0,0,9.95,1077.712092,93.0,122,6.5,1,96.0,9.36,96.0,0.1,22551.73574,1987314.0,0.8,0.7,0.8390000000000001
79.2,81.0,0,9.56,287.6124519,92.0,1,59.9,1,95.0,8.3,95.0,0.1,21955.148999999998,1955141.0,0.8,0.8,0.83
79.1,81.0,0,9.46,1077.712092,92.0,0,59.2,1,93.0,8.61,94.0,0.1,18477.57841,19287.0,0.8,0.8,0.823
79.0,81.0,1,8.09,160.8897265,91.0,5,58.6,1,92.0,8.72,92.0,0.1,1411.31339,19222.0,0.8,0.8,0.8109999999999999
78.7,83.0,1,8.62,1077.712092,55.0,12,58.0,1,9.0,8.47,91.0,0.1,12538.178829999999,1862132.0,0.9,0.8,0.8009999999999999
78.2,84.0,1,8.48,122.1823517,89.0,56,57.4,1,89.0,7.6,89.0,0.1,1242.9537300000002,18588.0,0.9,0.8,0.794
73.6,142.0,0,,0.0,92.0,0,48.4,0,99.0,,92.0,0.1,9212.192824,,3.8,3.8,0.7509999999999999
73.5,143.0,0,8.42,789.2764615,97.0,0,47.4,0,81.0,6.1,97.0,0.1,8569.776998000001,,3.8,3.8,0.7490000000000001
73.3,144.0,0,8.25,780.4459281000001,97.0,0,46.5,0,98.0,6.15,97.0,0.1,7955.6159849999995,,3.8,3.8,0.746
73.1,146.0,0,8.07,865.9999782,97.0,0,45.6,0,98.0,6.36,97.0,0.1,7583.1872,,3.8,3.8,0.7440000000000001
72.9,15.0,0,7.84,11.56715633,94.0,0,44.7,0,95.0,6.35,95.0,0.1,741.48438,,3.8,3.8,0.741
72.6,154.0,0,7.91,145.84019980000002,97.0,0,43.9,0,94.0,6.41,97.0,0.1,7365.666659,,3.8,3.8,0.0
72.4,158.0,0,8.42,146.4384488,99.0,0,43.1,0,99.0,6.24,98.0,0.1,7395.88125,,3.8,3.8,0.0
72.1,162.0,0,8.92,754.9597129,99.0,0,42.4,0,99.0,5.76,98.0,0.1,7946.944345999999,,3.8,3.9,0.0
71.9,164.0,0,9.06,95.19375921,96.0,0,41.8,0,96.0,5.88,96.0,0.1,7322.596862,,3.9,3.9,0.0
71.7,167.0,0,9.06,662.2663687,91.0,0,41.1,0,91.0,5.99,91.0,0.1,6764.722867,,3.9,3.9,0.0
71.5,169.0,0,8.8,119.55486940000002,99.0,0,4.5,0,99.0,5.5,98.0,0.1,6754.512393000001,,3.9,4.0,0.0
73.0,187.0,0,8.43,100.965873,83.0,0,39.9,0,84.0,5.24,83.0,0.1,5836.17763,,4.0,4.0,0.0
71.1,173.0,0,9.75,77.9454329,97.0,0,39.4,0,98.0,5.89,97.0,0.1,5773.73577,,4.0,4.1,0.0
79.0,176.0,0,10.71,513.3465408,98.0,0,38.8,0,98.0,6.67,98.0,0.1,5292.232379,,4.1,4.1,0.0
77.0,178.0,0,9.61,81.11355954,96.0,0,38.2,0,96.0,7.67,96.0,0.1,519.958715,,4.2,4.2,0.0
74.0,182.0,0,9.4,676.5453878,,0,37.7,0,97.0,6.62,97.0,0.1,5117.5899229999995,,4.3,4.2,0.0
71.9,186.0,10,,0.0,74.0,0,5.6,12,9.0,,74.0,0.4,3923.573344,16252429.0,1.2,1.2,0.637
71.7,187.0,10,1.88,657.5282797,73.0,0,49.9,13,65.0,6.2,73.0,0.4,3687.7637670000004,15923559.0,1.2,1.2,0.614
71.4,189.0,11,1.93,582.1469582999999,85.0,0,49.3,13,84.0,6.3,85.0,0.4,3452.8289340000006,15596214.0,1.2,1.2,0.611
71.3,189.0,11,2.02,484.7187892,96.0,0,48.6,13,94.0,6.33,96.0,0.4,3299.65139,1527156.0,1.2,1.2,0.616
71.1,193.0,11,2.16,457.77458449999995,88.0,0,47.9,14,88.0,6.28,88.0,0.4,3187.845296,14948919.0,1.2,1.2,0.609
77.0,196.0,12,2.14,443.32482539999995,94.0,0,47.2,14,94.0,6.64,94.0,0.4,2825.5247,1463417.0,1.3,1.3,0.602
76.0,198.0,12,2.14,445.44233710000003,92.0,0,46.5,15,92.0,6.79,92.0,0.4,2635.7534739999996,1431628.0,1.3,1.3,0.596
79.0,19.0,13,2.21,472.2234994,95.0,0,45.9,15,96.0,6.65,95.0,0.4,2794.22189,146366.0,1.3,1.3,0.589
75.0,192.0,13,2.4,380.96324289999995,85.0,0,45.2,16,85.0,6.86,85.0,0.4,2489.955836,137286.0,1.3,1.3,0.578
69.7,24.0,14,2.38,352.0244894,89.0,0,44.5,17,9.0,7.7,89.0,0.4,2256.56724,133978.0,1.4,1.4,0.57
69.2,28.0,14,2.35,41.50845637,87.0,0,43.8,18,87.0,6.79,87.0,0.4,277.83437999999995,139628.0,1.4,1.4,0.5670000000000001
69.6,21.0,15,2.4,288.4016258,,0,43.1,18,88.0,6.77,87.0,0.4,1872.73783,12796925.0,1.4,1.4,0.564
69.4,24.0,15,2.45,249.32629480000003,,0,42.4,19,84.0,6.88,84.0,0.4,1753.349471,125478.0,1.4,1.4,0.56
69.3,21.0,16,2.41,25.25040918,,0,41.7,20,82.0,6.71,82.0,0.3,171.771491,1228848.0,1.5,1.5,0.5529999999999999
68.4,211.0,16,2.53,225.0619956,,0,41.1,20,78.0,6.76,77.0,0.3,1568.376276,11924946.0,1.5,1.5,0.546
67.7,221.0,17,2.63,238.73698080000003,,0,4.4,21,8.0,5.25,81.0,0.2,1655.596261,1165743.0,1.6,1.6,0.539
59.0,284.0,26,,0.0,55.0,243,23.3,40,42.0,,54.0,0.5,554.48766,1291533.0,7.3,7.3,0.414
58.1,299.0,27,0.01,50.57976483,55.0,175,22.7,41,42.0,5.64,51.0,0.5,561.997387,118559.0,7.5,7.4,0.41200000000000003
58.8,284.0,27,0.01,5.140668848,63.0,53,22.2,41,63.0,5.49,63.0,1.0,54.169323999999996,11536615.0,7.7,7.6,0.406
58.4,288.0,28,0.01,4.344930862,62.0,6,21.7,42,63.0,5.39,62.0,1.9,52.3485646,11281469.0,7.8,7.8,0.396
58.1,29.0,28,0.22,42.2547904,63.0,11,21.2,43,63.0,4.73,63.0,2.0,459.2912,113517.0,8.0,8.0,0.385
57.8,291.0,29,0.2,29.74734049,64.0,45,2.8,44,62.0,4.55,64.0,2.2,438.7513346,179417.0,8.2,8.2,0.38
57.3,297.0,29,0.18,24.84763562,57.0,264,2.3,46,6.0,3.85,57.0,2.3,436.68955389999996,1556524.0,8.4,8.4,0.376
56.8,33.0,30,0.21,19.68510257,57.0,89,19.8,47,59.0,3.21,6.0,2.3,437.4467238,1323142.0,8.6,8.6,0.371
56.4,36.0,31,0.19,1.399626733,57.0,3,19.4,48,46.0,3.8,63.0,2.4,49.456775,196727.0,8.9,8.8,0.364
55.6,317.0,31,0.16,10.3839337,,4,19.0,49,53.0,3.2,57.0,2.6,296.68382,9881428.0,9.1,9.1,0.35600000000000004
54.7,327.0,32,0.21,1.099665984,,99,18.5,51,59.0,3.1,59.0,2.7,33.424498,9679745.0,9.3,9.3,0.34600000000000003
54.0,334.0,33,0.34,18.93011259,,10,18.1,53,65.0,3.14,6.0,2.8,386.32882830000005,949229.0,9.5,9.5,0.325
53.3,338.0,34,0.18,2.39524067,,831,17.7,55,61.0,3.45,57.0,2.9,37.193178100000004,939848.0,9.7,9.7,0.33799999999999997
52.9,337.0,35,0.21,21.337818399999996,,831,17.3,56,56.0,3.76,53.0,3.0,322.811171,9137345.0,9.9,9.9,0.32899999999999996
52.5,336.0,36,0.17,19.89790929,,831,16.9,58,52.0,3.65,5.0,3.0,315.83983,8971139.0,1.1,1.1,0.322
52.5,328.0,37,0.17,2.215986136,,831,16.6,60,47.0,3.46,46.0,3.0,34.516918,888546.0,1.3,1.3,0.316
58.9,275.0,4,,0.0,87.0,153,26.3,6,87.0,,87.0,3.2,596.8717188999999,177526.0,7.1,7.0,0.42100000000000004
58.4,282.0,4,0.01,50.06053544,87.0,1,25.6,6,87.0,5.59,87.0,3.4,642.6256154,1725744.0,7.3,7.1,0.419
58.1,279.0,4,0.01,8.20063742,87.0,0,25.0,6,87.0,6.14,87.0,4.2,61.566347,1681495.0,7.5,7.3,0.415
57.6,285.0,4,0.01,0.948526366,87.0,0,24.3,6,87.0,5.96,87.0,4.2,67.7518833,1638139.0,7.7,7.5,0.41600000000000004
57.1,289.0,4,3.57,40.45367358,86.0,0,23.7,7,85.0,5.46,86.0,4.2,692.69989,1596154.0,7.8,7.7,0.41
56.7,287.0,4,3.21,53.30782696,83.0,26,23.1,7,82.0,6.7,83.0,4.2,543.957418,155588.0,8.0,7.9,0.405
56.3,288.0,4,2.55,47.12969266,55.0,0,22.5,7,78.0,6.81,8.0,4.2,544.2227790000001,1517448.0,8.3,8.1,0.401
55.6,297.0,5,2.64,28.30191127,,12,21.9,7,77.0,6.5,77.0,4.2,583.5445622000001,148841.0,8.5,8.4,0.39799999999999996
55.0,32.0,5,2.98,31.06932595,,1,21.3,7,76.0,6.1,74.0,4.2,481.694976,1445958.0,8.7,8.6,0.39399999999999996
54.4,36.0,5,3.22,21.53374936,,0,2.7,8,74.0,5.87,71.0,4.2,418.94454,1412669.0,8.9,8.8,0.38799999999999996
53.9,37.0,5,3.1,22.09757984,,0,2.1,8,73.0,5.72,68.0,4.2,424.9534585,138838.0,9.2,9.0,0.0
53.5,38.0,5,2.58,13.52999556,,831,19.6,8,69.0,5.41,64.0,4.2,393.3138244,135345.0,9.4,9.3,0.0
53.0,38.0,5,2.16,2.527115422,,831,19.0,8,65.0,5.62,6.0,4.2,36.571858500000005,132122.0,9.6,9.5,0.0
52.8,35.0,5,2.47,24.65761755,,298,18.5,8,61.0,5.84,57.0,4.1,321.48132400000003,1293523.0,9.8,9.7,0.0
52.5,32.0,5,2.55,0.868708478,,126,17.9,9,56.0,5.4,53.0,3.6,39.486748999999996,1267512.0,1.0,1.0,0.0
52.1,3.0,5,2.84,6.699418747,,0,17.4,9,52.0,4.94,49.0,3.1,297.7519443,1243229.0,1.2,1.2,0.0
66.2,215.0,0,,0.0,95.0,0,46.7,1,92.0,,95.0,0.3,4136.6899189999995,768514.0,5.5,5.3,0.638
66.0,217.0,0,7.64,4.141293345,98.0,0,45.9,1,97.0,5.25,98.0,0.3,43.823209999999996,763393.0,5.5,5.3,0.636
65.9,218.0,0,7.56,345.9044258,98.0,0,45.0,1,98.0,5.1,98.0,0.3,3944.178173,75881.0,5.5,5.3,0.633
65.8,22.0,0,7.57,497.4719464,97.0,0,44.1,1,97.0,6.57,97.0,0.3,3785.935665,75391.0,5.6,5.3,0.63
65.6,229.0,0,7.56,536.2332523,93.0,0,43.2,1,93.0,6.8,93.0,0.4,3439.597513,7491.0,5.6,5.3,0.624
65.9,221.0,0,7.52,48.02859441,95.0,0,42.4,1,95.0,6.6,95.0,0.4,326.28121200000004,746556.0,5.6,5.3,0.618
66.1,218.0,0,7.49,466.66936979999997,98.0,0,41.6,1,97.0,7.32,98.0,0.3,2716.3525600000003,745693.0,5.6,5.4,0.618
66.3,218.0,1,7.32,493.32792930000005,93.0,0,4.9,1,93.0,7.46,93.0,0.8,2576.124957,746314.0,5.6,5.4,0.618
65.7,232.0,1,7.2,362.8702271,94.0,0,4.3,1,94.0,6.45,94.0,1.9,2327.58324,747869.0,5.7,5.5,0.62
65.2,24.0,1,7.04,170.6325842,93.0,0,39.6,1,92.0,4.67,93.0,1.1,1945.6395,74961.0,5.7,5.5,0.622
65.0,238.0,1,7.35,17.46405901,93.0,0,39.0,1,93.0,5.83,93.0,1.8,198.45521599999998,75946.0,5.7,5.5,0.619
65.1,237.0,1,7.84,1.776181042,91.0,0,38.4,1,91.0,5.73,91.0,1.9,145.58861000000002,751652.0,5.8,5.6,0.613
65.3,237.0,1,7.93,16.47949015,55.0,0,37.8,1,91.0,5.97,9.0,2.1,986.7958173000001,751857.0,5.8,5.6,0.611
65.3,244.0,1,7.73,10.936338800000001,91.0,0,37.1,1,93.0,5.84,91.0,2.3,96.86748270000001,751884.0,5.9,5.7,0.609
65.4,247.0,1,6.71,15.54978677,85.0,0,36.4,1,9.0,5.82,85.0,1.7,925.5825460000001,752263.0,5.9,5.7,0.606
65.4,246.0,1,6.63,16.75480888,,0,35.7,1,79.0,5.85,88.0,1.1,946.599372,75331.0,5.9,5.8,0.602
63.5,24.0,14,,0.0,55.0,0,49.9,18,56.0,,6.0,0.5,814.5463952,171161.0,3.9,3.9,0.49
63.1,245.0,14,0.01,5.103249438,55.0,0,48.8,19,55.0,7.56,48.0,0.5,83.1148117,1572466.0,3.9,3.9,0.48700000000000004
62.7,253.0,14,5.68,4.989712322,68.0,0,47.7,19,67.0,8.1,68.0,0.5,81.26567299999999,1431776.0,3.9,3.9,0.483
62.3,259.0,15,5.68,26.37942542,,0,46.5,20,67.0,9.88,67.0,0.8,766.8437623,128921.0,3.9,3.9,0.47700000000000004
62.3,259.0,15,5.68,4.106484317,,0,45.3,20,67.0,3.1,68.0,1.5,74.9358452,114554.0,4.0,4.0,0.47
45.6,436.0,23,5.76,36.2929176,,0,44.2,58,66.0,8.9,66.0,1.9,662.2795182,9999617.0,4.0,4.0,0.47
62.5,251.0,16,5.85,41.30079452,,0,43.0,21,65.0,6.68,65.0,2.0,668.297646,985287.0,4.1,4.1,0.466
62.1,259.0,16,5.95,63.83195683,,0,41.8,22,64.0,5.92,63.0,2.4,674.7564147,97529.0,4.2,4.2,0.462
61.8,266.0,17,6.08,56.77858733,,0,4.7,23,62.0,5.56,63.0,2.7,615.8198192000001,9556889.0,4.2,4.2,0.45799999999999996
61.1,28.0,17,6.18,6.9955563860000005,,0,39.6,23,61.0,5.7,6.0,3.3,55.476259999999996,949457.0,4.3,4.3,0.455
65.0,29.0,17,5.57,38.10904264,,0,38.5,24,6.0,4.41,6.0,3.9,465.311876,926344.0,4.4,4.4,0.452
58.7,32.0,18,6.1,64.39853344,,0,37.5,24,58.0,5.61,55.0,4.2,387.9429725,9119178.0,4.5,4.5,0.45
59.7,3.0,18,6.64,44.25687135,,0,36.5,25,56.0,5.32,53.0,4.2,329.782946,8976552.0,4.5,4.6,0.447
59.3,33.0,19,6.1,50.28558223,,0,35.6,26,54.0,5.47,48.0,4.2,393.16327,8834733.0,4.6,4.7,0.444
58.9,35.0,19,6.22,60.77815868,,159,34.8,27,52.0,5.63,45.0,4.2,413.7383164,8692567.0,4.7,4.7,0.44299999999999995
58.6,35.0,20,4.79,74.46033036,,831,34.0,28,5.0,6.6,41.0,4.2,462.48652400000003,85492.0,4.8,4.8,0.439
74.6,147.0,3,,0.0,97.0,0,51.0,4,97.0,,97.0,0.3,2326.1585600000003,896829.0,2.1,2.1,0.623
74.5,149.0,3,2.87,345.3776344,97.0,0,5.2,4,97.0,8.72,97.0,0.3,2242.711912,889216.0,2.1,2.1,0.618
74.3,15.0,4,3.11,311.7553193,97.0,0,49.3,4,97.0,9.15,97.0,0.4,2136.77395,8657785.0,2.2,2.1,0.614
74.1,151.0,4,3.11,363.57216439999996,97.0,0,48.4,4,97.0,9.78,97.0,0.4,2178.38325,855646.0,2.2,2.1,0.614
73.9,153.0,4,3.1,32.16407994,97.0,0,47.6,5,97.0,8.57,97.0,0.4,212.584798,83516.0,2.2,2.2,0.611
73.6,156.0,4,3.1,302.1057507,97.0,0,46.8,5,97.0,8.45,97.0,0.4,1932.85829,8194778.0,2.3,2.2,0.606
73.4,157.0,4,3.08,286.12114460000004,97.0,0,45.9,5,97.0,8.84,97.0,0.5,1815.4894960000001,83521.0,2.3,2.2,0.603
73.2,159.0,4,3.14,231.9112915,92.0,0,45.1,5,93.0,8.4,93.0,0.6,1751.595857,7872658.0,2.3,2.3,0.597
73.0,16.0,5,3.16,222.4823338,93.0,0,44.3,6,94.0,7.89,94.0,0.7,1592.572182,777972.0,2.4,2.3,0.59
72.8,161.0,5,3.23,192.92978290000002,94.0,0,43.5,6,94.0,7.63,95.0,0.8,1437.6287849999999,754146.0,2.4,2.4,0.583
72.5,163.0,5,3.23,203.7134882,97.0,0,42.8,6,98.0,7.81,98.0,0.9,1311.741714,737343.0,2.5,2.4,0.5770000000000001
72.2,165.0,5,3.02,188.2499208,93.0,0,42.0,7,94.0,7.89,94.0,1.2,1217.657961,724153.0,2.6,2.5,0.5710000000000001
71.9,166.0,6,3.04,194.43357360000002,91.0,0,41.2,7,92.0,8.29,92.0,1.4,1157.3427,733821.0,2.6,2.5,0.5660000000000001
71.6,169.0,6,3.09,154.86361609999997,94.0,0,4.4,7,95.0,7.28,95.0,1.5,1132.8721,6863157.0,2.7,2.6,0.561
71.3,171.0,6,2.74,15.36175284,95.0,0,39.6,8,99.0,6.88,96.0,1.6,113.4546,669361.0,2.7,2.7,0.557
71.0,174.0,6,2.61,28.80831098,93.0,0,38.8,8,88.0,6.63,94.0,1.7,188.783165,6524283.0,2.8,2.7,0.551
75.8,134.0,0,,0.0,,0,64.8,0,99.0,,98.0,0.1,12365.6263,984328.0,1.6,1.6,0.8340000000000001
75.6,137.0,0,0.01,160.9449342,,0,64.2,0,99.0,7.4,98.0,0.1,14117.976680000002,9866468.0,1.7,1.6,0.8340000000000001
75.5,139.0,0,10.88,155.19520759999997,,1,63.6,1,99.0,7.53,98.0,0.1,13613.6147,989382.0,1.7,1.7,0.8240000000000001
75.0,146.0,0,11.27,164.27934069999998,,2,63.0,1,99.0,7.74,98.0,0.1,12834.32349,992362.0,1.7,1.7,0.823
74.8,15.0,0,11.51,17.82121883,,5,62.4,1,99.0,7.84,98.0,0.1,1448.87958,9971727.0,1.7,1.7,0.821
74.5,156.0,0,10.78,19.22023996,,0,61.7,1,99.0,7.85,98.0,0.1,1325.53379,123.0,1.8,1.8,0.8170000000000001
74.2,162.0,0,11.46,1077.712092,,1,61.1,1,99.0,7.55,98.0,0.1,12967.16543,12265.0,1.8,1.8,0.816
74.1,165.0,1,11.64,181.7634078,,0,6.5,1,99.0,7.33,98.0,0.1,15669.25929,138188.0,1.9,1.9,0.812
73.5,176.0,1,12.55,163.34332780000003,,0,59.9,1,99.0,7.51,98.0,0.1,13842.6549,15578.0,1.9,1.9,0.809
73.4,177.0,1,13.16,1077.712092,,1,59.3,1,99.0,8.1,98.0,0.1,11398.76584,17137.0,2.0,2.0,0.802
72.9,182.0,1,12.94,1077.712092,,2,58.8,1,99.0,8.28,98.0,0.1,11161.724409999999,18765.0,2.0,2.0,0.795
72.9,18.0,1,13.28,146.86080159999997,,0,58.2,1,99.0,8.8,98.0,0.1,1259.5266,117146.0,2.1,2.1,0.7929999999999999
72.5,184.0,1,13.24,1030.2202710000001,,0,57.6,1,99.0,8.42,98.0,0.1,8396.25323,1129552.0,2.1,2.1,0.784
72.5,184.0,1,13.29,8.98619805,,0,57.1,1,98.0,7.47,98.0,0.1,665.6443,115868.0,2.2,2.2,0.775
72.3,185.0,1,13.18,7.601092416,,20,56.6,1,99.0,7.11,98.0,0.1,527.85364,1187576.0,2.2,2.2,0.769
71.7,193.0,1,12.22,75.36251406,,1,56.1,1,99.0,7.6,98.0,0.1,4623.46712,121971.0,2.3,2.3,0.7609999999999999
82.7,49.0,0,,0.0,,0,61.0,0,92.0,,92.0,0.1,5734.4436,33815.0,1.0,0.9,0.919
82.5,49.0,0,7.45,1077.712092,,0,6.6,0,9.0,8.86,9.0,0.1,52473.113560000005,327386.0,1.0,0.9,0.915
